7160|738|0|32|28|14|200|14140|1|1|0|0.5545|4.5000|296.0000|26.6055|20.0000|23.8523|87.7960|74.9817|53.7087|8.2695|12.2575|8.5947|10.7308|0.7341|48.6829|39.0821|74.2162|27.4133|21968.0000|2.0723|4.2764|1.2243|41.7439|0.5883|0.3938|0.8176|92.4437|352.5000|296.0000|53.7087|-40.0000|90.0000|72.8620|75.4007|72.9226|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:20.644|P02_Jan2015_000054.tif
7161|772|0|67|182|428|270|14140|1|1|0|0.5545|4.5000|1963.0000|181.3049|21.1619|118.7033|418.9160|373.1542|499.7990|25.2263|98.0383|9.2390|63.3257|0.0985|232.2889|204.4188|89.2904|25.3781|175277.0000|7.1142|20.3005|1.1334|36.4868|0.0000|0.7352|0.1817|99.9020|2470.5000|1963.0000|499.7990|75.0000|-20.0000|88.5563|90.0509|87.4554|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:20.644|P02_Jan2015_000054.tif
7162|841|0|38|33|302|825|14147|1|1|0|0.5545|4.5000|302.0000|30.1511|21.4787|26.3314|111.1080|82.7751|55.1280|8.3780|14.2235|9.4147|12.1055|0.6414|61.6094|43.4035|82.8212|24.7556|25012.0000|3.2529|8.0958|1.3907|48.9510|0.4838|0.3805|0.6961|99.1640|436.0000|302.0000|55.1280|-5.0000|-65.0000|82.3311|83.4536|81.0662|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:20.993|P02_Jan2015_000054.tif
7163|881|0|31|41|288|77|14149|1|1|0|0.5545|4.5000|330.0000|33.0525|20.8362|28.7281|129.3500|90.3094|61.8053|8.8709|15.8324|9.0584|13.4345|0.5287|71.7246|47.5813|77.0727|22.2226|25434.0000|4.0347|10.5808|1.4767|43.3277|0.4546|0.3902|0.6593|96.0632|504.5000|330.0000|61.8053|85.0000|-15.0000|78.6788|77.3061|71.8152|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:21.092|P02_Jan2015_000054.tif
7164|914|0|54|47|262|647|14150|1|1|0|0.5545|4.5000|1013.0000|49.2701|36.3094|43.3339|177.8340|136.2238|238.3034|17.4189|24.8250|17.6383|21.5334|0.5841|98.6090|73.0408|85.1135|34.1455|86220.0000|2.4843|5.6271|1.3349|45.9273|0.4050|0.4144|0.7631|99.2029|1265.0000|1013.0000|238.3034|-40.0000|35.0000|83.3544|86.3899|83.2971|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:21.143|P02_Jan2015_000054.tif
7165|970|0|97|58|475|186|14151|1|1|0|0.5545|4.5000|2976.0000|89.1881|48.3801|74.3457|284.7000|233.7123|786.1367|31.6376|46.9595|24.3315|38.7294|0.4813|157.8661|127.0982|80.4570|27.1352|239440.0000|2.1674|4.5912|1.2353|43.3674|0.3201|0.7423|0.7380|99.6699|3379.0000|2976.0000|786.1367|5.0000|80.0000|82.5386|81.1280|71.6791|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:21.197|P02_Jan2015_000054.tif
7166|1069|0|36|96|894|737|14155|1|1|0|0.5545|4.5000|795.0000|89.9776|22.6063|62.6448|292.2160|196.9295|180.1818|15.1464|47.3973|10.0399|32.2413|0.3285|162.0338|106.7022|97.9509|18.9009|77871.0000|7.9197|22.8368|1.6548|27.7445|0.0000|0.2045|0.3470|102.0718|1454.5000|858.0000|196.8649|-80.0000|10.0000|97.5525|98.5250|97.3425|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:21.394|P02_Jan2015_000054.tif
7167|1107|0|57|56|1036|202|14157|1|1|0|0.5545|4.5000|1239.0000|54.1393|35.1622|46.6119|186.5600|146.5286|299.5228|19.5286|27.5250|17.0022|23.3511|0.6760|103.4475|78.7549|82.0089|25.8107|101609.0000|2.2354|4.8150|1.3006|50.9000|0.5129|0.5032|0.8704|100.2785|1425.0000|1239.0000|299.5228|50.0000|-55.0000|84.3810|82.3204|74.3866|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:21.494|P02_Jan2015_000054.tif
7168|1166|0|37|27|551|278|14159|1|1|0|0.5545|4.5000|333.0000|29.6506|19.0000|25.1765|91.2100|79.1445|62.5257|8.9225|13.9460|8.0403|11.4651|0.5459|50.5759|41.3904|85.3574|25.2996|28424.0000|1.9881|3.9954|1.2030|47.8588|0.5563|0.3765|0.7757|101.3376|388.5000|333.0000|62.5257|-30.0000|90.0000|83.9820|86.0240|85.6607|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:21.593|P02_Jan2015_000054.tif
7169|1205|0|46|49|396|502|14161|1|1|0|0.5545|4.5000|831.0000|51.2046|29.0534|39.8600|151.3500|125.3033|189.7025|15.5415|25.8977|13.6149|19.6071|0.5230|83.9236|66.9854|78.7774|22.9068|65464.0000|2.1936|4.6776|1.2398|57.0993|0.4461|0.5333|0.7706|100.5263|974.0000|831.0000|189.7025|-45.0000|40.0000|80.3466|79.7581|69.7665|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:21.698|P02_Jan2015_000054.tif
7170|0|256|81|82|489|607|14164|1|1|0|0.5545|4.5000|3770.0000|78.9087|68.7442|75.2328|276.2540|236.5010|1013.4750|35.9221|41.2596|35.6234|39.2214|0.9225|153.1828|128.6446|79.2987|31.5492|298956.0000|1.6109|2.6889|1.1851|43.2351|0.7143|0.6945|0.9614|102.7388|4049.0000|3770.0000|1013.4750|55.0000|-20.0000|81.3164|80.1374|69.7751|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:21.843|P02_Jan2015_000054.tif
7171|83|256|29|39|664|668|14165|1|1|0|0.5545|4.5000|324.0000|32.9530|18.4545|26.0339|92.0380|81.8398|60.3673|8.7671|15.7772|7.7378|11.9405|0.4891|51.0351|42.8849|76.8364|18.1987|24895.0000|2.0806|4.3039|1.1735|59.6588|0.4097|0.3063|0.6468|104.0061|391.0000|324.0000|60.3673|-70.0000|30.0000|77.9544|79.3020|74.7493|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:21.894|P02_Jan2015_000054.tif
7172|114|256|36|30|326|881|14167|1|1|0|0.5545|4.5000|333.0000|28.4581|21.7083|25.1165|94.8660|78.9558|62.5257|8.9225|13.2847|9.5420|11.4318|0.7722|52.6032|41.2857|85.4204|28.4398|28445.0000|2.1506|4.5360|1.2522|40.7816|0.5661|0.2911|0.8067|99.3847|396.5000|333.0000|62.5257|10.0000|85.0000|83.2853|86.5616|85.2853|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:21.993|P02_Jan2015_000054.tif
7173|152|256|35|32|382|758|14171|1|1|0|0.5545|4.5000|248.0000|27.8701|23.1281|26.0968|110.5220|82.0375|42.5224|7.3581|12.9587|10.3293|11.9754|0.8400|61.2844|42.9945|87.4476|17.6586|21687.0000|3.9195|10.2157|1.3960|41.7129|0.4119|0.4177|0.5648|100.3503|423.5000|248.0000|42.5224|45.0000|-85.0000|87.5121|87.9556|84.6734|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:22.199|P02_Jan2015_000054.tif
7174|189|256|47|68|210|881|14172|1|1|0|0.5545|4.5000|1291.0000|65.8829|33.7729|50.3888|204.9040|158.4015|313.7184|19.9860|34.0368|16.2318|25.4453|0.4868|113.6193|85.3384|82.6251|28.6132|106669.0000|2.5880|5.9627|1.3189|49.3842|0.3157|0.5396|0.7177|98.2551|1493.0000|1291.0000|313.7184|-65.0000|40.0000|81.5995|83.2517|82.1921|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:22.243|P02_Jan2015_000054.tif
7175|238|256|36|38|344|30|14173|1|1|0|0.5545|4.5000|429.0000|32.7770|21.2366|27.9405|103.6940|87.8335|86.0000|10.4642|15.6796|9.2805|12.9978|0.7288|57.4983|46.2084|82.6550|20.9244|35459.0000|1.9945|4.0171|1.2262|46.3895|0.6725|0.7156|0.8970|96.2714|494.0000|429.0000|86.0000|65.0000|-35.0000|82.9837|83.7791|76.6419|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:22.294|P02_Jan2015_000054.tif
7176|276|256|25|34|464|18|14174|1|1|0|0.5545|4.5000|258.0000|26.1663|16.5530|22.8395|82.6240|71.7980|44.8261|7.5548|12.0140|6.6834|10.1693|0.5041|45.8150|37.3167|83.6589|22.8927|21584.0000|2.1056|4.3871|1.2065|45.2632|0.4958|0.2629|0.7039|97.2127|305.5000|258.0000|44.8261|85.0000|-5.0000|84.3876|84.3256|78.3953|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:22.350|P02_Jan2015_000054.tif
7177|303|256|39|36|35|163|14176|1|1|0|0.5545|4.5000|330.0000|32.2933|27.7898|30.0678|152.4200|94.5209|61.8053|8.8709|15.4114|12.9142|14.1774|0.7131|84.5169|49.9166|68.6364|19.4235|22650.0000|5.6022|15.5355|1.6549|46.4929|0.4133|0.0538|0.5503|92.6037|605.0000|330.0000|61.8053|25.0000|-35.0000|68.2061|69.2242|66.8394|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:22.443|P02_Jan2015_000054.tif
7178|344|256|31|30|874|605|14179|1|1|0|0.5545|4.5000|292.0000|26.4822|21.8860|23.8531|90.0380|74.9843|52.7649|8.1965|12.1891|9.6405|10.7313|0.8091|49.9261|39.0835|93.0342|20.4180|27166.0000|2.2093|4.7293|1.2542|45.0361|0.6947|0.5458|0.8770|104.2727|369.0000|292.0000|52.7649|-50.0000|50.0000|93.8767|93.3425|89.4418|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:22.593|P02_Jan2015_000054.tif
7179|377|256|34|38|396|291|14180|1|1|0|0.5545|4.5000|490.0000|31.8032|24.8269|28.2632|99.6940|88.8478|101.2644|11.3549|15.1396|11.2713|13.1767|0.6966|55.2803|46.7709|75.6878|25.7741|37087.0000|1.6141|2.7006|1.1671|65.7692|0.6898|0.6440|0.8943|98.6551|535.5000|490.0000|101.2644|55.0000|-50.0000|77.5551|76.7898|65.1224|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:22.644|P02_Jan2015_000054.tif
7180|413|256|53|40|1018|264|14185|1|1|0|0.5545|4.5000|643.0000|48.8462|23.7139|38.1731|148.2160|120.0005|140.4070|13.3706|24.5900|10.6541|18.6717|0.3830|82.1858|64.0450|74.3204|17.0339|47788.0000|2.7188|6.3846|1.2685|64.4385|0.2215|0.3199|0.5377|100.8639|845.5000|643.0000|140.4070|25.0000|-65.0000|75.8320|74.6299|68.9565|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:22.893|P02_Jan2015_000054.tif
7181|468|256|46|47|6|293|14185|1|1|0|0.5545|4.5000|920.0000|39.1169|34.3189|37.1049|133.0060|116.6426|213.3779|16.4828|19.1951|16.5346|18.0794|0.9298|73.7518|62.1831|73.4652|30.5612|67588.0000|1.5302|2.3886|1.1746|36.8512|0.8186|0.7598|0.9798|93.2834|957.5000|920.0000|213.3779|-85.0000|-40.0000|74.1712|74.3521|67.1571|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:22.893|P02_Jan2015_000054.tif
7182|516|256|40|53|862|768|14188|1|1|0|0.5545|4.5000|754.0000|46.3477|29.5133|37.5987|146.5220|118.1948|169.3822|14.6855|23.2046|13.8699|18.3532|0.6741|81.2464|63.0438|81.5623|19.1251|61498.0000|2.2658|4.9148|1.2735|60.6934|0.5011|0.4366|0.8212|102.1069|918.5000|754.0000|169.3822|75.0000|-25.0000|83.4225|81.7921|75.7219|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:23.043|P02_Jan2015_000054.tif
7183|558|256|30|32|711|335|14191|1|1|0|0.5545|4.5000|314.0000|25.6865|19.3848|22.9263|75.9360|72.0710|57.9792|8.5919|11.7479|8.2536|10.2174|0.7789|42.1065|37.4681|82.4841|15.3799|25900.0000|1.4614|2.1191|1.1092|56.3939|0.6759|0.5171|0.8660|107.5985|320.5000|314.0000|57.9792|30.0000|-45.0000|80.3567|84.0892|79.9650|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:23.193|P02_Jan2015_000054.tif
7184|590|256|43|41|35|403|14194|1|1|0|0.5545|4.5000|645.0000|35.9185|30.4725|34.1709|131.0060|107.4194|140.9253|13.3952|17.4216|14.4017|16.4525|0.8931|72.6428|57.0688|76.6465|21.8102|49437.0000|2.1174|4.4262|1.2569|51.2941|0.5447|0.3175|0.8520|94.3273|752.0000|645.0000|140.9253|-25.0000|-70.0000|78.5643|77.0481|69.8093|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:23.343|P02_Jan2015_000054.tif
7185|635|256|50|45|244|463|14194|1|1|0|0.5545|4.5000|983.0000|44.8594|35.9043|40.6671|151.5920|127.8407|230.2438|17.1218|22.3793|17.4137|20.0547|0.7973|84.0578|68.3924|66.9115|20.4154|65774.0000|1.8603|3.5638|1.2171|55.0286|0.6609|0.6185|0.9150|98.3893|1099.0000|983.0000|230.2438|25.0000|-85.0000|69.3825|67.6785|56.6745|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:23.343|P02_Jan2015_000054.tif
7186|687|256|33|30|906|547|14194|1|1|0|0.5545|4.5000|281.0000|26.9776|19.0230|23.0943|96.0380|72.5988|50.1796|7.9932|12.4638|8.0530|10.3105|0.6906|53.2531|37.7608|84.6512|26.2674|23787.0000|2.6120|6.0402|1.3780|54.2247|0.5610|0.2373|0.7958|104.4400|332.0000|281.0000|50.1796|-25.0000|55.0000|83.7616|85.7900|81.0249|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:23.343|P02_Jan2015_000054.tif
7187|722|256|36|45|1095|45|14195|1|1|0|0.5545|4.5000|302.0000|37.8439|24.9773|32.5138|157.4900|102.2100|55.1280|8.3780|18.4892|11.3546|15.5337|0.5944|87.3282|54.1802|74.3709|22.0659|22460.0000|6.5357|18.4782|1.5801|58.4825|0.2780|0.4291|0.3852|98.1149|670.0000|302.0000|55.1280|75.0000|15.0000|75.8278|73.9238|72.8940|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:23.393|P02_Jan2015_000054.tif
7188|760|256|39|28|68|232|14197|1|1|0|0.5545|4.5000|371.0000|31.4125|20.0000|26.5753|90.8660|83.5419|71.7251|9.5563|14.9230|8.5947|12.2408|0.5624|50.3852|43.8287|76.4447|21.3177|28361.0000|1.7710|3.2567|1.1356|54.7590|0.5555|0.5598|0.7593|93.6661|423.0000|371.0000|71.7251|-10.0000|90.0000|76.4528|77.0836|73.3181|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:23.492|P02_Jan2015_000054.tif
7189|801|256|32|31|575|445|14198|1|1|0|0.5545|4.5000|307.0000|26.8058|21.1525|24.3103|85.5540|76.4217|56.3140|8.4677|12.3686|9.2338|10.9848|0.6165|47.4397|39.8806|85.6254|24.4435|26287.0000|1.8973|3.6895|1.1719|46.9630|0.5434|0.2570|0.7573|103.4873|373.0000|307.0000|56.3140|-35.0000|55.0000|84.6840|86.2085|85.0228|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:23.543|P02_Jan2015_000054.tif
7190|835|256|35|28|254|242|14199|1|1|0|0.5545|4.5000|239.0000|28.1846|19.1244|23.1967|88.0380|72.9208|40.4624|7.1776|13.1331|8.1092|10.3673|0.6547|48.8171|37.9393|82.9791|19.4832|19832.0000|2.5807|5.9390|1.2622|58.5309|0.5312|0.2912|0.7478|96.6667|315.0000|239.0000|40.4624|15.0000|-60.0000|84.3724|83.1841|78.4895|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:23.598|P02_Jan2015_000054.tif
7191|872|256|49|48|1196|280|14202|1|1|0|0.5545|4.5000|1100.0000|43.7642|37.5064|41.1161|146.6620|129.2521|261.7706|18.2564|21.7720|18.3020|20.3036|0.8434|81.3241|69.1751|68.2200|32.3640|75042.0000|1.5561|2.4864|1.1657|43.6617|0.7626|0.7523|0.9642|98.6110|1180.5000|1100.0000|261.7706|35.0000|-40.0000|72.6136|68.3591|56.1018|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:23.742|P02_Jan2015_000054.tif
7192|923|256|45|47|26|530|14204|1|1|0|0.5545|4.5000|895.0000|42.9919|36.0975|38.7798|153.0060|121.9077|206.7088|16.2231|21.3438|17.5208|19.0081|0.8619|84.8418|65.1026|80.4581|25.4251|72010.0000|2.0815|4.3072|1.2880|37.9078|0.7029|0.6040|0.9297|95.0353|1050.5000|895.0000|206.7088|40.0000|-40.0000|80.4492|81.5542|75.0939|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:23.842|P02_Jan2015_000054.tif
7193|970|256|32|35|585|905|14204|1|1|0|0.5545|4.5000|440.0000|32.1127|22.9203|27.1371|94.3820|85.3079|88.7351|10.6293|15.3112|10.2141|12.5523|0.7077|52.3348|44.8080|87.9955|27.8126|38718.0000|1.6111|2.6895|1.1533|39.7753|0.6913|0.7355|0.9019|101.2762|475.0000|440.0000|88.7351|45.0000|-45.0000|87.3318|88.5364|87.2864|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:23.842|P02_Jan2015_000054.tif
7194|1004|256|33|34|445|809|14209|1|1|0|0.5545|4.5000|90.0000|33.6497|8.0711|23.5571|87.4520|74.0539|9.2970|3.4405|16.1635|2.2377|10.5672|0.1549|48.4921|38.5676|77.8000|20.9683|7002.0000|6.7622|19.1919|1.2350|58.0750|0.1676|0.1978|0.1464|100.8892|171.5000|90.0000|9.2970|-50.0000|45.0000|79.2556|75.7556|84.5222|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:24.092|P02_Jan2015_000054.tif
7195|1039|256|42|49|720|468|14211|1|1|0|0.5545|4.5000|730.0000|41.1093|33.2487|36.6742|159.5920|115.2886|163.0833|14.4099|20.2998|15.9412|17.8406|0.6914|88.4938|61.4323|92.8329|24.0486|67768.0000|2.7764|6.5703|1.4190|48.8986|0.4350|0.3487|0.7937|106.1564|924.0000|730.0000|163.0833|-85.0000|-30.0000|92.4041|93.7123|89.6466|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:24.193|P02_Jan2015_000054.tif
7196|1083|256|56|47|757|403|14214|1|1|0|0.5545|4.5000|809.0000|49.0561|34.9411|42.2119|185.1460|132.6968|183.8802|15.3011|24.7063|16.8796|20.9112|0.6337|102.6635|71.0851|85.9802|24.2473|69558.0000|3.3719|8.4750|1.4255|52.4793|0.3902|0.2862|0.7419|106.2025|1184.5000|809.0000|183.8802|15.0000|-45.0000|85.7948|86.8183|82.0853|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:24.347|P02_Jan2015_000054.tif
7197|1141|256|65|65|1061|619|14215|1|1|0|0.5545|4.5000|1010.0000|61.1673|47.6690|55.3658|259.8720|174.0472|237.4967|17.3894|31.4220|23.9372|28.2051|0.7415|144.0990|94.0139|73.6822|17.9320|74419.0000|5.3209|14.6479|1.5162|54.5125|0.1786|0.1320|0.5451|100.3937|1890.0000|1010.0000|237.4967|-60.0000|45.0000|75.3046|74.2785|68.0019|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:24.392|P02_Jan2015_000054.tif
7198|1208|256|42|27|951|714|14217|1|1|0|0.5545|4.5000|208.0000|36.4561|12.4490|26.6888|96.8660|83.8984|33.4750|6.5285|17.7197|4.4077|12.3037|0.2274|53.7122|44.0264|82.5865|20.1473|17178.0000|3.5898|9.1686|1.2023|46.7303|0.1229|0.1387|0.2689|102.0882|305.5000|208.0000|33.4750|20.0000|-70.0000|82.6714|82.2048|84.1238|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:24.495|P02_Jan2015_000054.tif
7199|0|340|36|42|691|560|14223|1|1|0|0.5545|4.5000|685.0000|35.9808|27.6358|32.7073|110.5220|102.8183|151.3219|13.8805|17.4561|12.8288|15.6410|0.7367|61.2844|54.5175|57.9883|24.5911|39722.0000|1.4190|1.9435|1.1139|68.0000|0.6889|0.5917|0.9180|105.2437|707.5000|685.0000|151.3219|60.0000|5.0000|59.6058|58.0949|53.5854|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:24.795|P02_Jan2015_000054.tif
7200|38|340|50|35|303|662|14223|1|1|0|0.5545|4.5000|546.0000|42.0183|24.0144|33.9836|137.9360|106.8303|115.4646|12.1249|20.8039|10.8207|16.3486|0.5019|76.4855|56.7422|82.5110|21.6625|45051.0000|2.7730|6.5592|1.3287|49.5078|0.4110|0.3919|0.7020|99.8598|678.0000|546.0000|115.4646|-5.0000|65.0000|81.3796|83.7609|80.4142|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:24.795|P02_Jan2015_000054.tif
7201|90|340|36|38|162|704|14228|1|1|0|0.5545|4.5000|416.0000|31.6713|26.3035|29.0823|113.1080|91.4227|82.7785|10.2663|15.0665|12.0901|13.6309|0.8291|62.7184|48.1986|72.1298|15.0417|30006.0000|2.4473|5.5068|1.2810|55.5096|0.4032|0.0439|0.7078|98.4214|544.5000|416.0000|82.7785|70.0000|15.0000|70.4255|73.9014|67.6226|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:25.049|P02_Jan2015_000054.tif
7202|128|340|27|34|658|40|14230|1|1|0|0.5545|4.5000|283.0000|27.8228|18.9315|24.1649|93.2100|75.9645|50.6485|8.0304|12.9325|8.0023|10.9042|0.5708|51.6849|39.6271|70.0247|20.5867|19817.0000|2.4430|5.4930|1.2797|61.3333|0.4658|0.3288|0.6683|101.0223|357.0000|283.0000|50.6485|65.0000|5.0000|69.4523|70.7314|67.7138|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:25.151|P02_Jan2015_000054.tif
7203|157|340|58|60|1164|743|14233|1|1|0|0.5545|4.5000|1305.0000|52.9617|39.9808|48.2421|174.8020|151.6532|317.5465|20.1075|26.8720|19.6741|24.2550|0.7082|96.9277|81.5965|62.6552|22.8701|81765.0000|1.8633|3.5738|1.1791|66.4841|0.5585|0.5231|0.8512|98.2138|1509.0000|1305.0000|317.5465|80.0000|-40.0000|65.4261|62.3701|56.9310|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:25.301|P02_Jan2015_000054.tif
7204|217|340|50|59|864|776|14233|1|1|0|0.5545|4.5000|993.0000|53.1853|34.7518|45.6598|202.4200|143.5356|232.9284|17.2213|26.9960|16.7746|22.8231|0.6221|112.2419|77.0952|70.4572|22.5526|69964.0000|3.2836|8.1936|1.4382|54.6474|0.4322|0.3680|0.7308|102.1046|1310.5000|993.0000|232.9284|55.0000|-35.0000|72.1732|70.7392|64.6334|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:25.301|P02_Jan2015_000054.tif
7205|269|340|34|36|564|847|14240|1|1|0|0.5545|4.5000|432.0000|28.8917|24.5539|26.6359|97.4520|83.7323|86.7452|10.5094|13.5252|11.1199|12.2744|0.9432|54.0371|43.9343|88.5023|27.6239|38233.0000|1.7494|3.1816|1.2117|39.5111|0.7164|0.5111|0.9241|101.5412|486.0000|432.0000|86.7452|75.0000|-50.0000|86.9954|89.2639|88.8218|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:25.643|P02_Jan2015_000054.tif
7206|305|340|27|49|134|765|14241|1|1|0|0.5545|4.5000|558.0000|41.1093|19.0000|31.7721|105.6940|99.8785|118.5280|12.2847|20.2998|8.0403|15.1224|0.4888|58.6073|52.8874|77.6201|29.8487|43312.0000|1.5931|2.6239|1.0983|54.1546|0.4864|0.7290|0.7665|97.1065|564.0000|558.0000|118.5280|85.0000|0.0000|76.0556|78.3297|78.1649|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:25.693|P02_Jan2015_000054.tif
7207|334|340|30|33|1044|387|14244|1|1|0|0.5545|4.5000|282.0000|25.9940|19.6773|23.0757|82.2800|72.5406|50.4140|8.0118|11.9184|8.4158|10.3002|0.7838|45.6243|37.7285|94.2411|25.9862|26576.0000|1.9104|3.7340|1.1895|38.0405|0.6297|0.3971|0.8381|101.4055|323.5000|282.0000|50.4140|-75.0000|35.0000|93.0106|95.4205|92.4664|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:25.847|P02_Jan2015_000054.tif
7208|366|340|33|45|782|336|14246|1|1|0|0.5545|4.5000|537.0000|38.2128|22.5278|32.0761|117.1080|100.8342|113.1716|12.0039|18.6938|9.9964|15.2910|0.6222|64.9364|53.4173|96.4730|28.4759|51806.0000|2.0323|4.1433|1.2011|45.3796|0.5196|0.4277|0.8082|106.2324|595.5000|537.0000|113.1716|-60.0000|15.0000|97.2828|97.5989|90.8503|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:25.944|P02_Jan2015_000054.tif
7209|401|340|70|63|362|875|14246|1|1|0|0.5545|4.5000|1346.0000|63.0967|53.4882|57.0754|242.8020|179.4216|328.7719|20.4598|32.4918|27.1639|29.1531|0.9592|134.6337|96.9940|75.6048|23.4746|101764.0000|3.4854|8.8365|1.3756|56.3333|0.3373|0.3736|0.6852|99.8757|2053.5000|1346.0000|328.7719|-15.0000|-75.0000|76.5067|76.0639|71.0840|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|0.0000|2015-01-30T21:52:25.944|P02_Jan2015_000054.tif
